,Roy Blunt,Susan Collins,John Hoeven,Cory Booker,Mark Warner,Mark Warner,John Cornyn,Maria Cantwell,Tina Smith,Tammy Duckworth,Michael Bennet,Sheldon Whitehouse,Gary Peters,Jerry Moran,David Perdue,Richard Burr,Patty Murray,Ron Wyden,Pat Roberts
2014-01-05,2852255,2062021.5,27807017.01,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-06,2852255,2062021.5,27809499.89,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-07,2852255,2062021.5,27804532.88,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-08,2852255,2062021.5,27823162.19,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-09,2852255,2062021.5,27867870.25,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-10,2852255,2062021.5,27915064.12,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-11,2852255,2062021.5,27915064.12,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-12,2852255,2062021.5,27915064.12,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-13,2852255,2062021.5,27846759.33,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-14,2852255,2062021.5,28052917.85,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-15,2852255,2062021.5,27938660.84,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-16,2852255,2062021.5,27929965.97,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-17,2852255,2062021.5,27794597.62,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-18,2852255,2062021.5,27794597.62,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-19,2852255,2062021.5,27794597.62,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-20,2852255,2062021.5,27794597.62,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-21,2852255,2062021.5,27879048,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-22,2852255,2062021.5,27951079.4,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-23,2852255,2062021.5,27912579.99,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-24,2852255,2062021.5,27820677.22,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-25,2852255,2062021.5,27820677.22,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-26,2852255,2062021.5,27820677.22,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-27,2852255,2042338.027,27780936.16,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-28,2852255,2040217.985,27772242.12,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-29,2852255,2040888.909,27790872.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-30,2852255,2054355.923,27823162.19,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3821811.284,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-31,2852255,2131927.061,27667920.79,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3860886.357,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-01,2852255,2131927.061,27667920.79,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3860886.357,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-02,2852255,2131927.061,27667920.79,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3860886.357,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-03,2852255,2206152.526,27499019.62,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3970565.677,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-04,2852255,2172570.809,27438165.54,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4014449.69,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-05,2852255,2226986.993,27372343.21,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4072448.179,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-06,2852255,2140553.601,27566083.6,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4031636.492,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-07,2852255,2011771.245,27644324.07,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3880783.695,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-08,2852255,2011771.245,27644324.07,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3880783.695,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-09,2852255,2011771.245,27644324.07,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3880783.695,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-10,2852255,1980575.816,27676614.41,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3862260.704,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-11,2852255,1726685.023,27690276.71,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3735093.431,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-12,2852255,1826866.915,27635631.29,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3789988.673,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-13,2852255,1778871.986,27712630.53,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3720707.841,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-14,2852255,1748166.2,27720082.08,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3648498.34,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-15,2852255,1748166.2,27720082.08,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3648498.34,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-16,2852255,1748166.2,27720082.08,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3648498.34,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-17,2852255,1748166.2,27720082.08,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3648498.34,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-18,2852255,1723901.669,27748646.65,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3675632.86,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-19,2852255,1828259.323,23853280.21,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3764140.711,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-20,2852255,1800604.896,24170937.15,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3737685.284,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-21,2852255,1783577.741,24328638.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3794158.07,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-22,2852255,1783577.741,24328638.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3794158.07,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-23,2852255,1783577.741,24328638.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3794158.07,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-24,2852255,1580734.232,24559037.93,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3726251.355,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-25,2852255,1711620.349,24517189.97,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3819931.868,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-26,2852255,1694798.124,24606089.81,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3878575.578,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-27,2852255,1672069.505,24585710.52,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3776100.039,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-02-28,2852255,1747503.981,24616126.17,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3750557.293,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-03-01,2852255,1747503.981,24616126.17,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3750557.293,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-03-02,2852255,1747503.981,24616126.17,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3750557.293,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-03-03,2852255,1668057.981,24411879.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3795436.157,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-03-04,2852255,1686761.2,24532332.11,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3704658.823,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1398111.656
2014-03-05,2852255,1714804.984,24625584.29,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3808192.518,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1333277.889
2014-03-06,2852255,1746631.57,24853565.93,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3792875.145,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1044817.627
2014-03-07,2852255,1810819.531,24879883.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3839164.441,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,921173.0957
2014-03-08,2852255,1810819.531,24879883.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3839164.441,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,921173.0957
2014-03-09,2852255,1810819.531,24879883.26,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3839164.441,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,921173.0957
2014-03-10,2852255,1773051.446,24805733.67,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3893008.243,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,733359.5368
2014-03-11,2852255,1894763.972,24701736.9,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3909848.588,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,423312.3156
2014-03-12,2852255,1880728.714,24574914.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3940083.487,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,448279.1642
2014-03-13,2852255,2062958.483,24169332.08,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4025299.353,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,8496.971733
2014-03-14,2852255,1956605.734,23977208.78,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4023101.377,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-301480.491
2014-03-15,2852255,1956605.734,23977208.78,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4023101.377,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-301480.491
2014-03-16,2852255,1956605.734,23977208.78,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4023101.377,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-301480.491
2014-03-17,2852255,1937378.529,24524604.83,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3875762.594,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-255802.5274
2014-03-18,2852255,1946967.367,24610996.09,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3879579.602,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-158172.0899
2014-03-19,2852255,2020380.376,24230773.73,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,4005523.108,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-318983.8026
2014-03-20,2852255,2134497.437,24462905.61,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3942587.497,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-417337.4494
2014-03-21,2852255,2166935.575,24252963.25,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3940236.02,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-540221.607
2014-03-22,2852255,2166935.575,24252963.25,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3940236.02,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-540221.607
2014-03-23,2852255,2166935.575,24252963.25,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3940236.02,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-540221.607
2014-03-24,2852255,2104975.176,24198061.02,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3888795.956,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-814717.3364
2014-03-25,2852255,2007861.9,24460012.2,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3903397.731,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-949665.7381
2014-03-26,2852255,1923785.841,24529588.42,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3884112.103,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1125713.468
2014-03-27,2852255,1825920.556,24338812.02,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3891307.505,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1251300.506
2014-03-28,2852255,2155152.657,24684968.94,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3843234.238,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1312392.216
2014-03-29,2852255,2155152.657,24684968.94,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3843234.238,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1312392.216
2014-03-30,2852255,2155152.657,24684968.94,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3843234.238,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1312392.216
2014-03-31,2852255,2132150.933,25025598.56,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3817252.008,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1285751.606
2014-04-01,2852255,2050857.189,25427303.76,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3753009.181,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-847688.7129
2014-04-02,2852255,2009053.663,25497804.21,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3724229.776,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-804620.7937
2014-04-03,2852255,2046857.069,25374749.56,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3648558.731,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1018661.953
2014-04-04,2852255,2220432.212,24980809.7,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3719298.516,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1561281.633
2014-04-05,2852255,2220432.212,24980809.7,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3719298.516,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1561281.633
2014-04-06,2852255,2220432.212,24980809.7,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3719298.516,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1561281.633
2014-04-07,2852255,2094358.527,24577714.95,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3745418.436,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1843870.983
2014-04-08,2852255,2191991.308,24495731.04,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3792438.18,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1397197.193
2014-04-09,2852255,1975074.826,25043994.06,383853.36,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3752884.546,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1037558.586
2014-04-10,2852255,2103153.376,24371285.51,447323.2392,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3872922.393,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1523762.341
2014-04-11,2852255,2286514.684,24185310.39,491141.7969,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3959991.153,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1659387.088
2014-04-12,2852255,2286514.684,24185310.39,491141.7969,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3959991.153,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1659387.088
2014-04-13,2852255,2286514.684,24185310.39,491141.7969,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3959991.153,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,-1659387.088
